WKT,fishing_category_FO,mw_fishinghours,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-39.25 63.5,-39.25 63.55,-39.2 63.55,-39.2 63.5,-39.25 63.5))",Otter,0.93,Greenland Sea,56B0,7603:239:352:1,63.525,-39.225
"POLYGON ((-40.2 62.35,-40.2 62.4,-40.15 62.4,-40.15 62.35,-40.2 62.35))",Otter,0.775,Greenland Sea,53A3,7604:120:131:4,62.375,-40.175
"POLYGON ((-39.5 63.05,-39.5 63.1,-39.45 63.1,-39.45 63.05,-39.5 63.05))",Otter,0.75,Greenland Sea,55B0,7603:239:104:4,63.075,-39.475
"POLYGON ((-40.35 62.9,-40.35 62.95,-40.3 62.95,-40.3 62.9,-40.35 62.9))",Otter,25.81,Greenland Sea,54A3,7604:120:393:1,62.925,-40.325
"POLYGON ((-39.85 63.3,-39.85 63.35,-39.8 63.35,-39.8 63.3,-39.85 63.3))",Otter,1.525,Greenland Sea,55B0,7603:239:238:1,63.325,-39.825
"POLYGON ((-31 65.5,-31 65.55,-30.95 65.55,-30.95 65.5,-31 65.5))",Otter,13.56778,Greenland Sea,60B9,7603:350:459:2,65.525,-30.975
"POLYGON ((-40.1 61.95,-40.1 62.0,-40.05 62.0,-40.05 61.95,-40.1 61.95))",Otter,15.7,Greenland Sea,52A3,7604:110:390:4,61.975,-40.075
"POLYGON ((-24.55 68.45,-24.55 68.5,-24.5 68.5,-24.5 68.45,-24.55 68.45))",Otter,13.86,Greenland Sea,65C5,7602:384:245:3,68.475,-24.525
"POLYGON ((-30.15 66.2,-30.15 66.25,-30.1 66.25,-30.1 66.2,-30.15 66.2))",Otter,0.9225,Greenland Sea,61B9,7603:360:121:1,66.225,-30.125
"POLYGON ((-35.3 64.5,-35.3 64.55,-35.25 64.55,-35.25 64.5,-35.3 64.5))",Otter,3.08333333333333,Greenland Sea,58B4,7603:245:352:2,64.525,-35.275
"POLYGON ((-23.75 68.65,-23.75 68.7,-23.7 68.7,-23.7 68.65,-23.75 68.65))",Otter,6.505,Greenland Sea,66C6,7602:383:467:3,68.675,-23.725
"POLYGON ((-29.7 65.85,-29.7 65.9,-29.65 65.9,-29.65 65.85,-29.7 65.85))",Otter,6.96822,Greenland Sea,60C0,7602:459:486:4,65.875,-29.675
"POLYGON ((-30.2 66.5,-30.2 66.55,-30.15 66.55,-30.15 66.5,-30.2 66.5))",Otter,0.9225,Greenland Sea,62B9,7603:360:351:2,66.525,-30.175
"POLYGON ((-40.45 62.5,-40.45 62.55,-40.4 62.55,-40.4 62.5,-40.45 62.5))",Otter,1.02,Greenland Sea,54A3,7604:120:354:1,62.525,-40.425
"POLYGON ((-29.65 65.9,-29.65 65.95,-29.6 65.95,-29.6 65.9,-29.65 65.9))",Otter,1.64574,Greenland Sea,60C0,7602:459:496:1,65.925,-29.625
"POLYGON ((-40.9 62.45,-40.9 62.5,-40.85 62.5,-40.85 62.45,-40.9 62.45))",Otter,0.93,Greenland Sea,53A3,7604:120:248:4,62.475,-40.875
"POLYGON ((-40.8 62.5,-40.8 62.55,-40.75 62.55,-40.75 62.5,-40.8 62.5))",Otter,0.9,Greenland Sea,54A3,7604:120:457:2,62.525,-40.775
"POLYGON ((-39.6 63.55,-39.6 63.6,-39.55 63.6,-39.55 63.55,-39.6 63.55))",Otter,0.45,Greenland Sea,56B0,7603:239:455:4,63.575,-39.575
"POLYGON ((-25.65 67.95,-25.65 68.0,-25.6 68.0,-25.6 67.95,-25.65 67.95))",Otter,20.33,Greenland Sea,64C4,7602:475:496:3,67.975,-25.625
"POLYGON ((-30.75 66.75,-30.75 66.8,-30.7 66.8,-30.7 66.75,-30.75 66.75))",Otter,1.756,Greenland Sea,62B9,7603:360:477:3,66.775,-30.725
"POLYGON ((-39.95 63.3,-39.95 63.35,-39.9 63.35,-39.9 63.3,-39.95 63.3))",Otter,0.75,Greenland Sea,55B0,7603:239:239:1,63.325,-39.925
"POLYGON ((-26.15 67.45,-26.15 67.5,-26.1 67.5,-26.1 67.45,-26.15 67.45))",Otter,48.17,Greenland Sea,63C3,7602:476:141:3,67.475,-26.125
"POLYGON ((-34.35 65.55,-34.35 65.6,-34.3 65.6,-34.3 65.55,-34.35 65.55))",Otter,0.58875,Greenland Sea,60B5,7603:354:353:3,65.575,-34.325
"POLYGON ((-41.15 62.3,-41.15 62.35,-41.1 62.35,-41.1 62.3,-41.15 62.3))",Otter,1.83,Greenland Sea,53A2,7604:121:131:1,62.325,-41.125
"POLYGON ((-40.4 62.05,-40.4 62.1,-40.35 62.1,-40.35 62.05,-40.4 62.05))",Otter,0.75,Greenland Sea,53A3,7604:120:103:4,62.075,-40.375
"POLYGON ((-39.2 62.5,-39.2 62.55,-39.15 62.55,-39.15 62.5,-39.2 62.5))",Otter,0.75,Greenland Sea,54B0,7603:229:351:2,62.525,-39.175
"POLYGON ((-25.1 68.3,-25.1 68.35,-25.05 68.35,-25.05 68.3,-25.1 68.3))",Otter,3.3,Greenland Sea,65C4,7602:485:130:2,68.325,-25.075
"POLYGON ((-29.85 65.75,-29.85 65.8,-29.8 65.8,-29.8 65.75,-29.85 65.75))",Otter,34.35164,Greenland Sea,60C0,7602:459:478:3,65.775,-29.825
"POLYGON ((-40.65 62.35,-40.65 62.4,-40.6 62.4,-40.6 62.35,-40.65 62.35))",Otter,4.53,Greenland Sea,53A3,7604:120:236:3,62.375,-40.625
"POLYGON ((-35.35 64.5,-35.35 64.55,-35.3 64.55,-35.3 64.5,-35.35 64.5))",Otter,0.8825,Greenland Sea,58B4,7603:245:353:1,64.525,-35.325
"POLYGON ((-30.45 66.55,-30.45 66.6,-30.4 66.6,-30.4 66.55,-30.45 66.55))",Otter,1.775625,Greenland Sea,62B9,7603:360:354:3,66.575,-30.425
"POLYGON ((-26.4 67.25,-26.4 67.3,-26.35 67.3,-26.35 67.25,-26.4 67.25))",Otter,0.75,Greenland Sea,63C3,7602:476:123:4,67.275,-26.375
"POLYGON ((-35.1 64.6,-35.1 64.65,-35.05 64.65,-35.05 64.6,-35.1 64.6))",Otter,33.2483333333333,Greenland Sea,58B4,7603:245:360:2,64.625,-35.075
"POLYGON ((-40.65 62.15,-40.65 62.2,-40.6 62.2,-40.6 62.15,-40.65 62.15))",Otter,38.9069166666667,Greenland Sea,53A3,7604:120:216:3,62.175,-40.625
"POLYGON ((-30.5 66.45,-30.5 66.5,-30.45 66.5,-30.45 66.45,-30.5 66.45))",Otter,8.0140666675,Greenland Sea,61B9,7603:360:144:4,66.475,-30.475
"POLYGON ((-35.4 64.6,-35.4 64.65,-35.35 64.65,-35.35 64.6,-35.4 64.6))",Otter,1.03333333333333,Greenland Sea,58B4,7603:245:363:2,64.625,-35.375
"POLYGON ((-30.55 66.7,-30.55 66.75,-30.5 66.75,-30.5 66.7,-30.55 66.7))",Otter,1.197125,Greenland Sea,62B9,7603:360:475:1,66.725,-30.525
"POLYGON ((-40.75 62.0,-40.75 62.05,-40.7 62.05,-40.7 62.0,-40.75 62.0))",Otter,1.5,Greenland Sea,53A3,7604:120:207:1,62.025,-40.725
"POLYGON ((-35.5 64.35,-35.5 64.4,-35.45 64.4,-35.45 64.35,-35.5 64.35))",Otter,27.1533333333333,Greenland Sea,57B4,7603:245:134:4,64.375,-35.475
"POLYGON ((-30.6 66.1,-30.6 66.15,-30.55 66.15,-30.55 66.1,-30.6 66.1))",Otter,6.756,Greenland Sea,61B9,7603:360:215:2,66.125,-30.575
"POLYGON ((-39.35 63.35,-39.35 63.4,-39.3 63.4,-39.3 63.35,-39.35 63.35))",Otter,8.89191666666667,Greenland Sea,55B0,7603:239:133:3,63.375,-39.325
"POLYGON ((-37.9 63.4,-37.9 63.45,-37.85 63.45,-37.85 63.4,-37.9 63.4))",Otter,13.2833333333333,Greenland Sea,55B2,7603:237:248:2,63.425,-37.875
"POLYGON ((-39.1 63.4,-39.1 63.45,-39.05 63.45,-39.05 63.4,-39.1 63.4))",Otter,3.925,Greenland Sea,55B0,7603:239:140:2,63.425,-39.075
"POLYGON ((-35.9 64.85,-35.9 64.9,-35.85 64.9,-35.85 64.85,-35.9 64.85))",Otter,0.7,Greenland Sea,58B4,7603:245:488:4,64.875,-35.875
"POLYGON ((-26 67.5,-26 67.55,-25.95 67.55,-25.95 67.5,-26 67.5))",Otter,54.95,Greenland Sea,64C4,7602:475:459:2,67.525,-25.975
"POLYGON ((-31.45 65.5,-31.45 65.55,-31.4 65.55,-31.4 65.5,-31.45 65.5))",Otter,0.9,Greenland Sea,60B8,7603:351:354:1,65.525,-31.425
"POLYGON ((-30.6 66.75,-30.6 66.8,-30.55 66.8,-30.55 66.75,-30.6 66.75))",Otter,3.968,Greenland Sea,62B9,7603:360:475:4,66.775,-30.575
"POLYGON ((-30.55 65.5,-30.55 65.55,-30.5 65.55,-30.5 65.5,-30.55 65.5))",Otter,8.05082,Greenland Sea,60B9,7603:350:455:1,65.525,-30.525
"POLYGON ((-38.25 63.5,-38.25 63.55,-38.2 63.55,-38.2 63.5,-38.25 63.5))",Otter,0.9,Greenland Sea,56B1,7603:238:352:1,63.525,-38.225
"POLYGON ((-40.55 62.3,-40.55 62.35,-40.5 62.35,-40.5 62.3,-40.55 62.3))",Otter,25.42,Greenland Sea,53A3,7604:120:235:1,62.325,-40.525
"POLYGON ((-30.1 66.5,-30.1 66.55,-30.05 66.55,-30.05 66.5,-30.1 66.5))",Otter,2.3162,Greenland Sea,62B9,7603:360:350:2,66.525,-30.075
"POLYGON ((-23.75 68.6,-23.75 68.65,-23.7 68.65,-23.7 68.6,-23.75 68.6))",Otter,3.33,Greenland Sea,66C6,7602:383:467:1,68.625,-23.725
"POLYGON ((-35.5 64.55,-35.5 64.6,-35.45 64.6,-35.45 64.55,-35.5 64.55))",Otter,1.96666666666667,Greenland Sea,58B4,7603:245:354:4,64.575,-35.475
"POLYGON ((-30.6 65.65,-30.6 65.7,-30.55 65.7,-30.55 65.65,-30.6 65.65))",Otter,0.82,Greenland Sea,60B9,7603:350:465:4,65.675,-30.575
"POLYGON ((-30.05 65.75,-30.05 65.8,-30 65.8,-30 65.75,-30.05 65.75))",Otter,1.8216,Greenland Sea,60B9,7603:350:370:3,65.775,-30.025
"POLYGON ((-26.3 67.45,-26.3 67.5,-26.25 67.5,-26.25 67.45,-26.3 67.45))",Otter,0.9,Greenland Sea,63C3,7602:476:142:4,67.475,-26.275
"POLYGON ((-30.2 65.65,-30.2 65.7,-30.15 65.7,-30.15 65.65,-30.2 65.65))",Otter,0.9,Greenland Sea,60B9,7603:350:361:4,65.675,-30.175
"POLYGON ((-35.85 64.35,-35.85 64.4,-35.8 64.4,-35.8 64.35,-35.85 64.35))",Otter,3.63,Greenland Sea,57B4,7603:245:238:3,64.375,-35.825
"POLYGON ((-34.45 64.9,-34.45 64.95,-34.4 64.95,-34.4 64.9,-34.45 64.9))",Otter,1,Greenland Sea,58B5,7603:144:394:1,64.925,-34.425
"POLYGON ((-30.3 65.45,-30.3 65.5,-30.25 65.5,-30.25 65.45,-30.3 65.45))",Otter,14.39582,Greenland Sea,59B9,7603:350:142:4,65.475,-30.275
"POLYGON ((-30.8 65.55,-30.8 65.6,-30.75 65.6,-30.75 65.55,-30.8 65.55))",Otter,16.79918,Greenland Sea,60B9,7603:350:457:4,65.575,-30.775
"POLYGON ((-37.85 63.55,-37.85 63.6,-37.8 63.6,-37.8 63.55,-37.85 63.55))",Otter,1,Greenland Sea,56B2,7603:237:458:3,63.575,-37.825
"POLYGON ((-40.4 62.4,-40.4 62.45,-40.35 62.45,-40.35 62.4,-40.4 62.4))",Otter,136.508333333333,Greenland Sea,53A3,7604:120:143:2,62.425,-40.375
"POLYGON ((-30.6 66.5,-30.6 66.55,-30.55 66.55,-30.55 66.5,-30.6 66.5))",Otter,3.18253333325,Greenland Sea,62B9,7603:360:455:2,66.525,-30.575
"POLYGON ((-36.25 63.95,-36.25 64.0,-36.2 64.0,-36.2 63.95,-36.25 63.95))",Otter,5.5,Greenland Sea,56B3,7603:236:392:3,63.975,-36.225
"POLYGON ((-24.8 68.4,-24.8 68.45,-24.75 68.45,-24.75 68.4,-24.8 68.4))",Otter,5.18,Greenland Sea,65C5,7602:384:247:2,68.425,-24.775
"POLYGON ((-34.85 64.45,-34.85 64.5,-34.8 64.5,-34.8 64.45,-34.85 64.45))",Otter,0.911916666666667,Greenland Sea,57B5,7603:144:248:3,64.475,-34.825
"POLYGON ((-35.95 64.25,-35.95 64.3,-35.9 64.3,-35.9 64.25,-35.95 64.25))",Otter,2.25,Greenland Sea,57B4,7603:245:229:3,64.275,-35.925
"POLYGON ((-40.95 61.85,-40.95 61.9,-40.9 61.9,-40.9 61.85,-40.95 61.85))",Otter,0.75,Greenland Sea,52A3,7604:110:489:3,61.875,-40.925
"POLYGON ((-37.6 63.45,-37.6 63.5,-37.55 63.5,-37.55 63.45,-37.6 63.45))",Otter,0.75,Greenland Sea,55B2,7603:237:245:4,63.475,-37.575
"POLYGON ((-30.55 65.9,-30.55 65.95,-30.5 65.95,-30.5 65.9,-30.55 65.9))",Otter,0.9225,Greenland Sea,60B9,7603:350:495:1,65.925,-30.525
"POLYGON ((-25.2 68.2,-25.2 68.25,-25.15 68.25,-25.15 68.2,-25.2 68.2))",Otter,24.565,Greenland Sea,65C4,7602:485:121:2,68.225,-25.175
"POLYGON ((-35.15 64.8,-35.15 64.85,-35.1 64.85,-35.1 64.8,-35.15 64.8))",Otter,3.91583333333333,Greenland Sea,58B4,7603:245:381:1,64.825,-35.125
"POLYGON ((-40.3 61.95,-40.3 62.0,-40.25 62.0,-40.25 61.95,-40.3 61.95))",Otter,1.525,Greenland Sea,52A3,7604:110:392:4,61.975,-40.275
"POLYGON ((-35.7 64.5,-35.7 64.55,-35.65 64.55,-35.65 64.5,-35.7 64.5))",Otter,0.615,Greenland Sea,58B4,7603:245:456:2,64.525,-35.675
"POLYGON ((-35.25 64.6,-35.25 64.65,-35.2 64.65,-35.2 64.6,-35.25 64.6))",Otter,6.3,Greenland Sea,58B4,7603:245:362:1,64.625,-35.225
"POLYGON ((-39.35 63.55,-39.35 63.6,-39.3 63.6,-39.3 63.55,-39.35 63.55))",Otter,0.9,Greenland Sea,56B0,7603:239:353:3,63.575,-39.325
"POLYGON ((-30.55 65.6,-30.55 65.65,-30.5 65.65,-30.5 65.6,-30.55 65.6))",Otter,1.8,Greenland Sea,60B9,7603:350:465:1,65.625,-30.525
"POLYGON ((-23.95 68.6,-23.95 68.65,-23.9 68.65,-23.9 68.6,-23.95 68.6))",Otter,7.89,Greenland Sea,66C6,7602:383:469:1,68.625,-23.925
"POLYGON ((-39.7 62.1,-39.7 62.15,-39.65 62.15,-39.65 62.1,-39.7 62.1))",Otter,0.75,Greenland Sea,53B0,7603:229:216:2,62.125,-39.675
"POLYGON ((-40.45 62.95,-40.45 63.0,-40.4 63.0,-40.4 62.95,-40.45 62.95))",Otter,5.03333333333333,Greenland Sea,54A3,7604:120:394:3,62.975,-40.425
"POLYGON ((-39.4 63.3,-39.4 63.35,-39.35 63.35,-39.35 63.3,-39.4 63.3))",Otter,9.06,Greenland Sea,55B0,7603:239:133:2,63.325,-39.375
"POLYGON ((-30.1 65.5,-30.1 65.55,-30.05 65.55,-30.05 65.5,-30.1 65.5))",Otter,9.9,Greenland Sea,60B9,7603:350:350:2,65.525,-30.075
"POLYGON ((-19.1 70.1,-19.1 70.15,-19.05 70.15,-19.05 70.1,-19.1 70.1))",Otter,0.75,Greenland Sea,"69D0",7701:209:110:2,70.125,-19.075
"POLYGON ((-40.55 62.4,-40.55 62.45,-40.5 62.45,-40.5 62.4,-40.55 62.4))",Otter,7.815,Greenland Sea,53A3,7604:120:245:1,62.425,-40.525
"POLYGON ((-29.65 65.85,-29.65 65.9,-29.6 65.9,-29.6 65.85,-29.65 65.85))",Otter,9.61,Greenland Sea,60C0,7602:459:486:3,65.875,-29.625
"POLYGON ((-40.5 62.2,-40.5 62.25,-40.45 62.25,-40.45 62.2,-40.5 62.2))",Otter,195.519833333333,Greenland Sea,53A3,7604:120:124:2,62.225,-40.475
"POLYGON ((-40.25 62.25,-40.25 62.3,-40.2 62.3,-40.2 62.25,-40.25 62.25))",Otter,0.75,Greenland Sea,53A3,7604:120:122:3,62.275,-40.225
"POLYGON ((-36.05 64.25,-36.05 64.3,-36 64.3,-36 64.25,-36.05 64.25))",Otter,2.175,Greenland Sea,57B3,7603:246:120:3,64.275,-36.025
"POLYGON ((-30.35 65.45,-30.35 65.5,-30.3 65.5,-30.3 65.45,-30.35 65.45))",Otter,13.55918,Greenland Sea,59B9,7603:350:143:3,65.475,-30.325
"POLYGON ((-34.55 64.9,-34.55 64.95,-34.5 64.95,-34.5 64.9,-34.55 64.9))",Otter,2.03333333333333,Greenland Sea,58B5,7603:144:495:1,64.925,-34.525
"POLYGON ((-22.75 69.15,-22.75 69.2,-22.7 69.2,-22.7 69.15,-22.75 69.15))",Otter,1.475,Greenland Sea,67C7,7602:392:217:3,69.175,-22.725
"POLYGON ((-35.15 64.75,-35.15 64.8,-35.1 64.8,-35.1 64.75,-35.15 64.75))",Otter,30.5791666666667,Greenland Sea,58B4,7603:245:371:3,64.775,-35.125
"POLYGON ((-30.55 66.5,-30.55 66.55,-30.5 66.55,-30.5 66.5,-30.55 66.5))",Otter,3.6256,Greenland Sea,62B9,7603:360:455:1,66.525,-30.525
"POLYGON ((-40.4 62.2,-40.4 62.25,-40.35 62.25,-40.35 62.2,-40.4 62.2))",Otter,213.374416666667,Greenland Sea,53A3,7604:120:123:2,62.225,-40.375
"POLYGON ((-40.65 62.3,-40.65 62.35,-40.6 62.35,-40.6 62.3,-40.65 62.3))",Otter,3.6,Greenland Sea,53A3,7604:120:236:1,62.325,-40.625
"POLYGON ((-40.3 62.05,-40.3 62.1,-40.25 62.1,-40.25 62.05,-40.3 62.05))",Otter,2.4,Greenland Sea,53A3,7604:120:102:4,62.075,-40.275
"POLYGON ((-22.85 69.15,-22.85 69.2,-22.8 69.2,-22.8 69.15,-22.85 69.15))",Otter,1.525,Greenland Sea,67C7,7602:392:218:3,69.175,-22.825
"POLYGON ((-30.35 66.4,-30.35 66.45,-30.3 66.45,-30.3 66.4,-30.35 66.4))",Otter,0.4712,Greenland Sea,61B9,7603:360:143:1,66.425,-30.325
"POLYGON ((-30.4 66.25,-30.4 66.3,-30.35 66.3,-30.35 66.25,-30.4 66.25))",Otter,3.30060833325,Greenland Sea,61B9,7603:360:123:4,66.275,-30.375
"POLYGON ((-30.8 66.15,-30.8 66.2,-30.75 66.2,-30.75 66.15,-30.8 66.15))",Otter,1.20615833325,Greenland Sea,61B9,7603:360:217:4,66.175,-30.775
"POLYGON ((-25.7 67.8,-25.7 67.85,-25.65 67.85,-25.65 67.8,-25.7 67.8))",Otter,26.35,Greenland Sea,64C4,7602:475:486:2,67.825,-25.675
"POLYGON ((-26.5 67.25,-26.5 67.3,-26.45 67.3,-26.45 67.25,-26.5 67.25))",Otter,15.865,Greenland Sea,63C3,7602:476:124:4,67.275,-26.475
"POLYGON ((-39.5 63.35,-39.5 63.4,-39.45 63.4,-39.45 63.35,-39.5 63.35))",Otter,0.9,Greenland Sea,55B0,7603:239:134:4,63.375,-39.475
"POLYGON ((-38.95 63.9,-38.95 63.95,-38.9 63.95,-38.9 63.9,-38.95 63.9))",Otter,0.9,Greenland Sea,56B1,7603:238:499:1,63.925,-38.925
"POLYGON ((-29.75 65.5,-29.75 65.55,-29.7 65.55,-29.7 65.5,-29.75 65.5))",Otter,0.93,Greenland Sea,60C0,7602:459:457:1,65.525,-29.725
"POLYGON ((-40.2 62.45,-40.2 62.5,-40.15 62.5,-40.15 62.45,-40.2 62.45))",Otter,0.93,Greenland Sea,53A3,7604:120:141:4,62.475,-40.175
"POLYGON ((-35.95 64.85,-35.95 64.9,-35.9 64.9,-35.9 64.85,-35.95 64.85))",Otter,1,Greenland Sea,58B4,7603:245:489:3,64.875,-35.925
"POLYGON ((-29.6 65.8,-29.6 65.85,-29.55 65.85,-29.55 65.8,-29.6 65.8))",Otter,3.38344,Greenland Sea,60C0,7602:459:485:2,65.825,-29.575
"POLYGON ((-23.5 68.7,-23.5 68.75,-23.45 68.75,-23.45 68.7,-23.5 68.7))",Otter,2.19,Greenland Sea,66C6,7602:383:374:2,68.725,-23.475
"POLYGON ((-40.3 62.0,-40.3 62.05,-40.25 62.05,-40.25 62.0,-40.3 62.0))",Otter,0.75,Greenland Sea,53A3,7604:120:102:2,62.025,-40.275
"POLYGON ((-39.25 63.35,-39.25 63.4,-39.2 63.4,-39.2 63.35,-39.25 63.35))",Otter,44.48,Greenland Sea,55B0,7603:239:132:3,63.375,-39.225
"POLYGON ((-40 61.95,-40 62.0,-39.95 62.0,-39.95 61.95,-40 61.95))",Otter,6.3,Greenland Sea,52B0,7603:219:499:4,61.975,-39.975
"POLYGON ((-40 62.0,-40 62.05,-39.95 62.05,-39.95 62.0,-40 62.0))",Otter,1.5,Greenland Sea,53B0,7603:229:209:2,62.025,-39.975
"POLYGON ((-40.05 62.05,-40.05 62.1,-40 62.1,-40 62.05,-40.05 62.05))",Otter,1.5,Greenland Sea,53A3,7604:120:100:3,62.075,-40.025
"POLYGON ((-31.2 65.45,-31.2 65.5,-31.15 65.5,-31.15 65.45,-31.2 65.45))",Otter,1.5,Greenland Sea,59B8,7603:351:141:4,65.475,-31.175
"POLYGON ((-30.05 65.65,-30.05 65.7,-30 65.7,-30 65.65,-30.05 65.65))",Otter,29.96034,Greenland Sea,60B9,7603:350:360:3,65.675,-30.025
"POLYGON ((-30.6 65.95,-30.6 66.0,-30.55 66.0,-30.55 65.95,-30.6 65.95))",Otter,2.54575,Greenland Sea,60B9,7603:350:495:4,65.975,-30.575
"POLYGON ((-23.5 68.75,-23.5 68.8,-23.45 68.8,-23.45 68.75,-23.5 68.75))",Otter,0.9,Greenland Sea,66C6,7602:383:374:4,68.775,-23.475
"POLYGON ((-24.25 68.5,-24.25 68.55,-24.2 68.55,-24.2 68.5,-24.25 68.5))",Otter,2.37,Greenland Sea,66C5,7602:384:352:1,68.525,-24.225
"POLYGON ((-40.45 62.25,-40.45 62.3,-40.4 62.3,-40.4 62.25,-40.45 62.25))",Otter,334.19225,Greenland Sea,53A3,7604:120:124:3,62.275,-40.425
"POLYGON ((-39.55 63.3,-39.55 63.35,-39.5 63.35,-39.5 63.3,-39.55 63.3))",Otter,0.9,Greenland Sea,55B0,7603:239:235:1,63.325,-39.525
"POLYGON ((-37.1 64.4,-37.1 64.45,-37.05 64.45,-37.05 64.4,-37.1 64.4))",Otter,8.03333333333333,Greenland Sea,57B2,7603:247:140:2,64.425,-37.075
"POLYGON ((-23.9 68.6,-23.9 68.65,-23.85 68.65,-23.85 68.6,-23.9 68.6))",Otter,8.61,Greenland Sea,66C6,7602:383:468:2,68.625,-23.875
"POLYGON ((-30.7 65.55,-30.7 65.6,-30.65 65.6,-30.65 65.55,-30.7 65.55))",Otter,7.15632,Greenland Sea,60B9,7603:350:456:4,65.575,-30.675
"POLYGON ((-40.1 62.3,-40.1 62.35,-40.05 62.35,-40.05 62.3,-40.1 62.3))",Otter,0.775,Greenland Sea,53A3,7604:120:130:2,62.325,-40.075
"POLYGON ((-30.95 65.6,-30.95 65.65,-30.9 65.65,-30.9 65.6,-30.95 65.6))",Otter,1.72,Greenland Sea,60B9,7603:350:469:1,65.625,-30.925
"POLYGON ((-30.7 65.9,-30.7 65.95,-30.65 65.95,-30.65 65.9,-30.7 65.9))",Otter,1.62325,Greenland Sea,60B9,7603:350:496:2,65.925,-30.675
"POLYGON ((-29.75 65.7,-29.75 65.75,-29.7 65.75,-29.7 65.7,-29.75 65.7))",Otter,20.451,Greenland Sea,60C0,7602:459:477:1,65.725,-29.725
"POLYGON ((-30.6 66.25,-30.6 66.3,-30.55 66.3,-30.55 66.25,-30.6 66.25))",Otter,4.1297,Greenland Sea,61B9,7603:360:225:4,66.275,-30.575
"POLYGON ((-35.3 62.65,-35.3 62.7,-35.25 62.7,-35.25 62.65,-35.3 62.65))",Otter,1,Greenland Sea,54B4,7603:225:362:4,62.675,-35.275
"POLYGON ((-30.65 65.45,-30.65 65.5,-30.6 65.5,-30.6 65.45,-30.65 65.45))",Otter,5.0663,Greenland Sea,59B9,7603:350:246:3,65.475,-30.625
"POLYGON ((-37.2 64.4,-37.2 64.45,-37.15 64.45,-37.15 64.4,-37.2 64.4))",Otter,8,Greenland Sea,57B2,7603:247:141:2,64.425,-37.175
"POLYGON ((-30.15 65.8,-30.15 65.85,-30.1 65.85,-30.1 65.8,-30.15 65.8))",Otter,0.456,Greenland Sea,60B9,7603:350:381:1,65.825,-30.125
"POLYGON ((-39.25 63.55,-39.25 63.6,-39.2 63.6,-39.2 63.55,-39.25 63.55))",Otter,1.8,Greenland Sea,56B0,7603:239:352:3,63.575,-39.225
"POLYGON ((-30.85 66.55,-30.85 66.6,-30.8 66.6,-30.8 66.55,-30.85 66.55))",Otter,1.16725,Greenland Sea,62B9,7603:360:458:3,66.575,-30.825
"POLYGON ((-23.7 68.65,-23.7 68.7,-23.65 68.7,-23.65 68.65,-23.7 68.65))",Otter,8.59,Greenland Sea,66C6,7602:383:466:4,68.675,-23.675
"POLYGON ((-29.5 66.0,-29.5 66.05,-29.45 66.05,-29.45 66.0,-29.5 66.0))",Otter,0.9,Greenland Sea,61C0,7602:469:104:2,66.025,-29.475
"POLYGON ((-36.25 64.05,-36.25 64.1,-36.2 64.1,-36.2 64.05,-36.25 64.05))",Otter,1,Greenland Sea,57B3,7603:246:102:3,64.075,-36.225
"POLYGON ((-29.9 65.55,-29.9 65.6,-29.85 65.6,-29.85 65.55,-29.9 65.55))",Otter,1.64,Greenland Sea,60C0,7602:459:458:4,65.575,-29.875
"POLYGON ((-35.6 64.35,-35.6 64.4,-35.55 64.4,-35.55 64.35,-35.6 64.35))",Otter,29.41325,Greenland Sea,57B4,7603:245:235:4,64.375,-35.575
"POLYGON ((-25.85 67.6,-25.85 67.65,-25.8 67.65,-25.8 67.6,-25.85 67.6))",Otter,38.17,Greenland Sea,64C4,7602:475:468:1,67.625,-25.825
"POLYGON ((-35.9 64.2,-35.9 64.25,-35.85 64.25,-35.85 64.2,-35.9 64.2))",Otter,0.9,Greenland Sea,57B4,7603:245:228:2,64.225,-35.875
"POLYGON ((-40.45 62.75,-40.45 62.8,-40.4 62.8,-40.4 62.75,-40.45 62.75))",Otter,2.96333333333333,Greenland Sea,54A3,7604:120:374:3,62.775,-40.425
"POLYGON ((-30.65 66.25,-30.65 66.3,-30.6 66.3,-30.6 66.25,-30.65 66.25))",Otter,4.63745,Greenland Sea,61B9,7603:360:226:3,66.275,-30.625
"POLYGON ((-29.95 65.3,-29.95 65.35,-29.9 65.35,-29.9 65.3,-29.95 65.3))",Otter,0.90856,Greenland Sea,59C0,7602:459:239:1,65.325,-29.925
"POLYGON ((-35.25 64.45,-35.25 64.5,-35.2 64.5,-35.2 64.45,-35.25 64.45))",Otter,24.3719166666667,Greenland Sea,57B4,7603:245:142:3,64.475,-35.225
"POLYGON ((-35.6 64.8,-35.6 64.85,-35.55 64.85,-35.55 64.8,-35.6 64.8))",Otter,2.03333333333333,Greenland Sea,58B4,7603:245:485:2,64.825,-35.575
"POLYGON ((-36.2 64.1,-36.2 64.15,-36.15 64.15,-36.15 64.1,-36.2 64.1))",Otter,2,Greenland Sea,57B3,7603:246:111:2,64.125,-36.175
"POLYGON ((-30.6 66.05,-30.6 66.1,-30.55 66.1,-30.55 66.05,-30.6 66.05))",Otter,5.612225,Greenland Sea,61B9,7603:360:205:4,66.075,-30.575
